@RELATION myRel

@ATTRIBUTE Pulse1 NUMERIC
@ATTRIBUTE Pulse3 NUMERIC
@ATTRIBUTE Pulse4 NUMERIC
@ATTRIBUTE Pulse5 NUMERIC
@ATTRIBUTE Pulse6 NUMERIC
@ATTRIBUTE Pulse7 NUMERIC
@ATTRIBUTE Pulse8 NUMERIC
@ATTRIBUTE Pulse9 NUMERIC
@ATTRIBUTE Pulse10 NUMERIC
@ATTRIBUTE Pulse11 NUMERIC
@ATTRIBUTE Pulse12 NUMERIC
@ATTRIBUTE Pulse13 NUMERIC
@ATTRIBUTE Pulse14 NUMERIC
@ATTRIBUTE Pulse15 NUMERIC
@ATTRIBUTE Pulse16 NUMERIC
@ATTRIBUTE Pulse17 NUMERIC
@ATTRIBUTE Pulse18 NUMERIC
@ATTRIBUTE Pulse19 NUMERIC
@ATTRIBUTE Pulse20 NUMERIC
@ATTRIBUTE Pulse21 NUMERIC
@ATTRIBUTE Pulse22 NUMERIC
@ATTRIBUTE Pulse23 NUMERIC
@ATTRIBUTE Pulse24 NUMERIC
@ATTRIBUTE Pulse25 NUMERIC
@ATTRIBUTE Pulse26 NUMERIC
@ATTRIBUTE Pulse27 NUMERIC
@ATTRIBUTE Pulse28 NUMERIC
@ATTRIBUTE Pulse29 NUMERIC
@ATTRIBUTE Pulse30 NUMERIC
@ATTRIBUTE Pulse31 NUMERIC
@ATTRIBUTE Pulse32 NUMERIC
@ATTRIBUTE Pulse33 NUMERIC
@ATTRIBUTE Pulse34 NUMERIC
@ATTRIBUTE Class {g, b}

@DATA
0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,b
0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,b
1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.438,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,b
1.0,-1.0,-1.0,0.0,0.0,0.508,-0.785,0.606,0.329,-1.0,-0.414,0.0,0.0,0.0,0.0,1.0,-0.267,0.365,-0.635,0.971,-1.0,-1.0,-1.0,1.0,-0.596,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,b
1.0,1.0,1.0,1.0,0.512,0.625,-1.0,1.0,1.0,0.025,0.031,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.944,1.0,0.0,0.0,b
1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.018,1.0,-1.0,1.0,1.0,1.0,-0.856,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,-0.791,1.0,1.0,1.0,1.0,b
1.0,1.0,0.578,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.628,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,b
0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,b
0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,b
1.0,-1.0,0.281,0.222,0.15,-0.757,-0.71,-0.307,0.712,-1.0,1.0,-0.817,0.34,-0.791,-0.026,-0.98,-0.83,-0.601,-0.542,-0.046,-0.83,0.941,-0.941,-1.0,-0.431,0.744,0.092,-1.0,0.052,0.183,0.026,-0.402,-0.482,b
1.0,0.945,-0.035,-1.0,-0.332,-1.0,-0.016,0.973,0.012,0.934,-0.02,-1.0,0.164,-1.0,-0.004,0.953,-0.035,0.922,-0.027,-0.992,0.117,-0.934,0.348,0.957,-0.004,0.82,0.138,0.902,-0.066,-1.0,-0.188,-1.0,-0.344,b
0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,b
1.0,1.0,-0.867,1.0,0.223,0.855,-0.399,1.0,-0.121,1.0,0.351,1.0,0.078,1.0,-0.148,1.0,-1.0,1.0,-1.0,0.618,0.158,1.0,0.623,1.0,-0.17,1.0,0.359,1.0,-0.665,1.0,0.884,1.0,-0.188,b
